N,P,K,plant,temp,humidity,ph,rainfall
100.0,155.0,250.0,Kentang,16.55215487891683,93.13585593068291,6.205669848757292,52.83786085040134
100.0,155.0,250.0,Kentang,16.59192718131982,92.94129947361775,6.242934590750366,53.384750508238135
100.0,155.0,250.0,Kentang,16.762002498136027,92.92560715096528,6.225760762656167,51.37489590038562
100.0,155.0,250.0,Kentang,16.408350585083664,91.88700172423371,6.160484064737389,54.47622091977458
100.0,155.0,250.0,Kentang,16.684462645865718,92.5623692963706,5.482168345453193,53.584511587544434
100.0,155.0,250.0,Kentang,16.892315221437844,92.63643372975957,5.509233420221512,54.600228865245946
100.0,155.0,250.0,Kentang,16.491187123341643,92.94109438388054,5.525648363680428,56.15212097298288
100.0,155.0,250.0,Kentang,17.226359119932837,92.34735993274231,5.498131760857861,52.073691222374606
100.0,155.0,250.0,Kentang,16.572813152203565,93.00099172598378,5.529601282431262,52.5456971816625
100.0,155.0,250.0,Kentang,16.76695180387931,92.4093671542497,5.509083076103661,53.83431110005762
100.0,155.0,250.0,Kentang,16.85162299015513,92.05651339293168,5.5310584294808125,54.07720254058063
100.0,155.0,250.0,Kentang,17.01488060188357,92.8956589400139,5.4773936562534,51.846684434968694
100.0,155.0,250.0,Kentang,16.935145728176117,93.07052522883721,5.529851730671292,53.84497923427724
100.0,155.0,250.0,Kentang,16.72681790672125,92.77529202903861,5.482532840739813,52.945967981338924
60.0,40.0,40.0,Kunyit,25.017306566587223,85.12492307831796,6.175704569414995,156.59720391473704
60.0,40.0,40.0,Kunyit,24.917950667944744,85.32677622530554,6.129144033879369,156.1572252542562
60.0,40.0,40.0,Kunyit,24.97363052892874,85.0615672929302,6.161615807643827,155.58239222299378
60.0,40.0,40.0,Kunyit,25.08386678805242,85.3681076156355,6.1322669415311655,154.71798945695852
60.0,40.0,40.0,Kunyit,25.045281075360236,85.24295682428013,6.113368985582312,156.7286594192575
60.0,40.0,40.0,Kunyit,25.120909270819844,84.65735348124963,6.191496273045527,155.11543618840636
60.0,40.0,40.0,Kunyit,24.690192570315762,84.66034670063323,6.145413877856356,154.276211467327
60.0,40.0,40.0,Kunyit,25.062598900426877,85.02774587053938,6.12195967311579,155.95447644395816
60.0,40.0,40.0,Kunyit,25.118057801045616,85.13580411585949,6.163711883927242,156.41382722359734
60.0,40.0,40.0,Kunyit,25.189739242603885,85.2510930930635,6.139786968202962,155.21257540308633
60.0,40.0,40.0,Kunyit,24.98397121255852,86.26729346305054,6.0356141932700185,166.65060695280582
60.0,40.0,40.0,Kunyit,24.949429118610134,84.93429998329015,5.995199144512685,166.03697875912528
60.0,40.0,40.0,Kunyit,24.66152448681098,84.92536870562823,6.027780175646424,166.29482804445342
60.0,40.0,40.0,Kunyit,25.157952743433032,85.18382525838358,5.987493321379619,167.77557202954668
60.0,40.0,40.0,Kunyit,24.851886495887072,84.87247862121123,5.995434326091253,170.10636715635906
60.0,40.0,40.0,Kunyit,24.834428655242462,85.45172348775357,6.017685288408615,168.68477588899393
60.0,40.0,40.0,Kunyit,25.06566408266611,85.18481371466052,5.985829672557475,167.27523183351175
60.0,40.0,40.0,Kunyit,24.875165487986944,84.57019476123125,5.977844814108834,167.72654134514232
60.0,40.0,40.0,Kunyit,24.999711475275234,85.2455269893126,6.015595630797371,167.6142706754518
60.0,40.0,40.0,Kunyit,24.668114171423824,85.12706874409648,6.0573750495541585,164.2862580175751
100.0,150.0,150.0,Zukini,24.011077886103564,97.53888629245873,6.241788785137706,75.82272476740411
100.0,150.0,150.0,Zukini,24.03541815741197,96.71430413918998,6.222388270292784,76.88655914705633
100.0,150.0,150.0,Zukini,24.04101907565162,97.31305141405085,6.200112228686386,77.9694531556287
100.0,150.0,150.0,Zukini,23.8435772880743,97.23940063958105,6.267415673429911,78.37601685409568
100.0,150.0,150.0,Zukini,23.55648312993248,97.5143980164969,6.234640452774865,78.41498132498275
100.0,150.0,150.0,Zukini,23.918867390620704,97.19084391619845,6.242517172388313,78.27933468244753
100.0,150.0,150.0,Zukini,23.54507634821551,97.9032857463473,6.285661091599876,76.83828749053983
100.0,150.0,150.0,Zukini,23.823489412283855,97.50868606197355,6.243640778113438,75.93987591008914
100.0,150.0,150.0,Zukini,23.89430786908121,97.32030259806716,6.257713835463026,77.8367108505398
100.0,150.0,150.0,Zukini,24.157227630602343,97.20317256335315,6.237056635337941,77.97864481853823
100.0,150.0,150.0,Zukini,26.60698221655333,97.92195953788652,6.438821665307701,76.79738491771327
100.0,150.0,150.0,Zukini,26.519476869865983,97.56274390481695,6.364591083632815,77.6267665501308
100.0,150.0,150.0,Zukini,26.58331070601772,97.08165932399261,6.455459854410977,76.48279921550862
100.0,150.0,150.0,Zukini,26.45330201194637,96.68046085952318,6.368656330585438,78.31964039401431
100.0,150.0,150.0,Zukini,26.276071361116564,97.88368297683952,6.411397471626437,80.36688025160036
100.0,150.0,150.0,Zukini,26.697254047621087,97.74750800169545,6.37466220462527,77.92255070769241
100.0,150.0,150.0,Zukini,26.35765729045484,98.13883445071366,6.404760589605133,80.15097556443556
100.0,150.0,150.0,Zukini,26.644184615634444,98.23086236177704,6.399483232675813,78.51312464890857
100.0,150.0,150.0,Zukini,26.924549264385902,97.63286859250394,6.367712821260931,74.1087410098116
100.0,150.0,150.0,Zukini,26.07086035743493,97.81035923598122,6.39048815165503,79.10621611322692
100.0,150.0,150.0,Zukini,28.053849588700878,97.34718183007436,6.995431616483591,77.72684561195678
100.0,150.0,150.0,Zukini,28.25785517040387,97.15477170047983,7.006118669200909,79.95524782242984
100.0,150.0,150.0,Zukini,28.410326442384157,97.25060791696416,6.991476986695067,76.80991825681195
100.0,150.0,150.0,Zukini,28.20917788777842,96.8753704329126,6.990725352939133,78.82988915531334
100.0,150.0,150.0,Zukini,28.05785996880773,97.39132185286998,6.992221341143656,79.2597680034349
100.0,150.0,150.0,Zukini,27.9621165162297,97.02147066796798,7.018065933446452,76.07692503322042
100.0,150.0,150.0,Zukini,28.19735835780517,97.77856421181825,6.9580769307115915,78.46265099130079
100.0,150.0,150.0,Zukini,28.05817677283654,98.1487049478086,7.006988761728053,78.33699869210142
100.0,150.0,150.0,Zukini,27.830543107877553,97.7646104205852,6.998877441891906,78.67773921911642
100.0,150.0,150.0,Zukini,28.100365620068985,97.50958015587234,6.990432368581709,75.91872826664284
50.0,150.0,150.0,Seledri,13.991209972785402,97.23566052377114,6.280225929796295,62.88847962174345
50.0,150.0,150.0,Seledri,14.367246915128653,97.64542655159605,6.270284048547692,61.63840846883095
50.0,150.0,150.0,Seledri,14.489756200170778,97.60473336667087,6.272750800006603,62.45545187631077
50.0,150.0,150.0,Seledri,13.983909274437234,97.04505126051934,6.272349437544375,61.532045957691814
50.0,150.0,150.0,Seledri,14.297237589746768,97.76707426309449,6.2773680712464115,59.08437645187201
50.0,150.0,150.0,Seledri,14.065264725204027,97.32659780906933,6.234681305251478,62.943567540369315
50.0,150.0,150.0,Seledri,14.704763660749817,97.61523934761212,6.245287477746459,62.546163528756146
50.0,150.0,150.0,Seledri,13.975958077001936,97.08461469739012,6.27919767034799,59.84758965341336
50.0,150.0,150.0,Seledri,13.830327045642932,98.14536723305905,6.222684487192821,63.498203119936456
50.0,150.0,150.0,Seledri,14.295985216341494,97.4237087823623,6.240442781063351,61.60335505799977
50.0,150.0,150.0,Seledri,16.883747789839298,98.90762926769207,6.415991758822765,61.49134929127337
50.0,150.0,150.0,Seledri,17.045854021439556,98.77031248189434,6.3817888960547435,61.29473322940974
50.0,150.0,150.0,Seledri,17.035170991378575,99.4446744980196,6.402822112712632,65.47732628989498
50.0,150.0,150.0,Seledri,17.1768218209745,99.45066294887428,6.41624112481121,61.72918392306766
50.0,150.0,150.0,Seledri,16.57389224372348,98.48884388248428,6.3677418658818965,60.595897314144544
50.0,150.0,150.0,Seledri,17.038368005744395,99.03265151497752,6.437329742759113,61.32790446946677
50.0,150.0,150.0,Seledri,17.06437825848881,99.05679690199838,6.435429224565421,61.8483305589165
50.0,150.0,150.0,Seledri,16.561874771178733,99.00791269218965,6.396228671486009,62.04379886818814
50.0,150.0,150.0,Seledri,17.055498823739445,99.0863427847591,6.376831027644979,62.798768181467324
50.0,150.0,150.0,Seledri,17.137921788845762,99.37345363166665,6.355036429586987,62.04223187876034
50.0,150.0,150.0,Seledri,19.377701269583124,98.32971457326289,6.385920392760426,61.791024905587015
50.0,150.0,150.0,Seledri,20.04766739331653,98.32371978846561,6.394382916226965,62.87210669520857
50.0,150.0,150.0,Seledri,19.855734756046658,98.00412324507606,6.416627201516764,63.82016833599235
50.0,150.0,150.0,Seledri,19.530389853600482,98.13725113338191,6.388694450765998,62.25411448180724
50.0,150.0,150.0,Seledri,19.947259981537943,98.42133228458866,6.394710679973615,61.44367868334857
50.0,150.0,150.0,Seledri,19.9096622474531,98.64104439253714,6.380998718109964,62.238861757014796
50.0,150.0,150.0,Seledri,19.710426081772354,97.95414885852742,6.393749730639998,63.57294010098364
50.0,150.0,150.0,Seledri,19.613061816190594,97.76806607277851,6.4000813513994945,60.04477362461648
50.0,150.0,150.0,Seledri,19.82012687706144,98.47625314442911,6.365753090148376,63.26382838923484
50.0,150.0,150.0,Seledri,19.651846152687078,98.1353301470636,6.391216212013007,61.51269280250647
100.0,150.0,150.0,Terong,24.861763533119227,92.75786451007872,6.261124496080458,106.48823760426713
100.0,150.0,150.0,Terong,24.955682716473877,92.4397178665889,6.218866531019015,104.58477788383072
100.0,150.0,150.0,Terong,25.630032283878684,92.83399070672495,6.237624275398911,104.77683860162556
100.0,150.0,150.0,Terong,25.363441261785233,92.84035342407724,6.232476791416055,104.35353597231996
100.0,150.0,150.0,Terong,25.41261045097744,92.63947374267744,6.270836173524611,104.94763484055693
100.0,150.0,150.0,Terong,25.412507186669906,92.61322344772245,6.277368372080408,105.81101359792429
100.0,150.0,150.0,Terong,25.22080940759285,93.22722885256746,6.255749558913294,102.76759104955038
100.0,150.0,150.0,Terong,25.166297329070385,92.91440084657677,6.261988847750624,102.3426555809416
100.0,150.0,150.0,Terong,24.751438827838335,93.01050349259405,6.275349325776039,104.2483151178371
100.0,150.0,150.0,Terong,25.013784670562416,92.3819066677489,6.267024341912848,103.19629326556917
145.0,250.0,240.0,Terong,25.131840555536506,91.96589375988951,6.224091109531868,102.85036546644704
145.0,250.0,240.0,Terong,25.674391458336174,92.76785368853055,6.260690505910986,102.39570945471917
145.0,250.0,240.0,Terong,25.453537578735016,92.08148533983984,6.233401518698596,103.98910301905723
145.0,250.0,240.0,Terong,25.021455197032687,92.09222062865123,6.216147930252236,103.68431135815321
145.0,250.0,240.0,Terong,25.34587696517873,91.95853261006286,6.258526333927678,103.04108678583877
145.0,250.0,240.0,Terong,25.288163097639092,92.3780820511181,6.22510488297965,102.43841473145606
145.0,250.0,240.0,Terong,25.16045086647693,91.81523515364636,6.244305738127937,103.9939584324482
145.0,250.0,240.0,Terong,24.786193255740358,92.6899825586959,6.248808079462231,103.05182606021718
145.0,250.0,240.0,Terong,25.37112546801109,92.74985033265564,6.231851401057057,102.99236328106316
145.0,250.0,240.0,Terong,25.271843094776564,92.71782574425691,6.265447732097452,102.90425412502418
120.0,40.0,180.0,Terong,23.524167425531672,88.20745818848081,6.510490994847933,107.0380523793624
120.0,40.0,180.0,Terong,23.725662782127436,87.55841170031383,6.474072789935114,106.06421993743912
120.0,40.0,180.0,Terong,23.56305059852835,87.67457683126581,6.494929617169147,106.85204965423964
120.0,40.0,180.0,Terong,23.826167544723837,87.85712179215936,6.483357215315897,105.12270058844496
120.0,40.0,180.0,Terong,23.519606580001124,87.38864143783056,6.49729664596348,104.54943582894832
120.0,40.0,180.0,Terong,23.298809562782687,87.55563551940887,6.485160548083428,104.34154069650027
120.0,40.0,180.0,Terong,23.60368190721241,87.46508204946389,6.48860701975727,104.73530766312659
120.0,40.0,180.0,Terong,23.479130346688855,87.49918462363497,6.48667036058648,106.07763918104278
120.0,40.0,180.0,Terong,23.462431594080584,87.90302007531466,6.484070587598939,107.00832810155582
120.0,40.0,180.0,Terong,23.33179704904223,87.75218908123965,6.513095268779743,107.08359924332473
100.0,40.0,180.0,Terong,23.311718849408116,87.81125713296224,6.93047279485489,100.8543768260103
100.0,40.0,180.0,Terong,23.499600701768784,87.37595352768477,6.844110770527961,103.9161914640514
100.0,40.0,180.0,Terong,23.2858265587374,87.25922731599007,6.920243242086801,103.65050074154249
100.0,40.0,180.0,Terong,23.791904210113163,87.38649787005639,6.875554133583734,106.13415546174419
100.0,40.0,180.0,Terong,23.00914769550832,87.90393772472113,6.92826718575833,107.093396739291
100.0,40.0,180.0,Terong,23.534976187142732,87.6213114602838,6.875369851815204,102.781550182745
100.0,40.0,180.0,Terong,23.562388550708185,87.39936366707929,6.897120724955277,103.80094939938029
100.0,40.0,180.0,Terong,23.688726957775334,88.21083094404891,6.8991718230654495,105.75767016604603
100.0,40.0,180.0,Terong,23.328398892550425,87.62723042488483,6.880765022672563,103.89924470528227
100.0,40.0,180.0,Terong,23.106220801358464,87.54271345508428,6.906290181499577,105.10871456054393
150.0,37.7,187.5,Terong,22.668018480727063,87.74435330567292,5.762441152917623,103.00552648309947
150.0,37.7,187.5,Terong,22.313098220452744,87.67390708439288,5.735178422924477,103.07330293538655
150.0,37.7,187.5,Terong,22.563181309933118,87.54910456467297,5.765382465651129,105.81006074744819
150.0,37.7,187.5,Terong,22.280743822698966,87.71442534812242,5.773608866458265,106.1271361038834
150.0,37.7,187.5,Terong,22.30948245577086,88.1284978595466,5.782921101130454,102.58685305568345
150.0,37.7,187.5,Terong,22.63303388421081,88.36599099363454,5.725205391989457,106.07902950055262
150.0,37.7,187.5,Terong,22.758507352797565,87.21633470144621,5.73918030612394,106.13485694578229
150.0,37.7,187.5,Terong,22.344016327592662,88.07425149518991,5.740285201026079,107.37854291341462
150.0,37.7,187.5,Terong,22.37677791996473,87.94261761012059,5.769416906338245,105.7198313943403
150.0,37.7,187.5,Terong,22.381172348759474,87.24239113782554,5.814966962921184,105.48743301264845
200.0,37.7,187.5,Terong,23.67269749322628,87.49365738405194,6.188867832887529,108.33865206859798
200.0,37.7,187.5,Terong,23.65730894219505,87.66130325673913,6.1482784033302815,103.23161913262193
200.0,37.7,187.5,Terong,23.546971348409723,88.38558460105001,6.149706097965702,102.80404700715364
200.0,37.7,187.5,Terong,23.397110448527823,88.44208680454284,6.189266145092369,102.35689172894581
200.0,37.7,187.5,Terong,23.407546981336644,88.23375102889783,6.142632242892178,105.02625781959968
200.0,37.7,187.5,Terong,23.739675813010663,88.01404778655723,6.179365249728039,106.37869633925716
200.0,37.7,187.5,Terong,23.581307547054063,88.00657703010037,6.131843197265601,102.27471690471305
200.0,37.7,187.5,Terong,23.41743686313136,87.74115447621452,6.18173921462345,104.09060478708584
200.0,37.7,187.5,Terong,23.50245207913199,88.02523118526786,6.145268421068399,101.0663541695457
200.0,37.7,187.5,Terong,23.541958356519576,88.10740329967645,6.167316760796472,103.3243784352705
135.83333333333334,92.56666666666666,187.5,Terong,25.538282142376424,75.00289960921997,6.1117995912922725,104.31981000692814
135.83333333333334,92.56666666666666,187.5,Terong,25.456551587771592,75.28438383022912,6.1205956074448356,103.21175003735605
135.83333333333334,92.56666666666666,187.5,Terong,25.37213807471906,74.63730336140303,6.143928169574686,103.92412688609359
135.83333333333334,92.56666666666666,187.5,Terong,25.329012393614395,74.64490930849944,6.141737493531943,104.7621474466397
135.83333333333334,92.56666666666666,187.5,Terong,25.500610780056753,74.49411928994746,6.207697961657589,103.70677058916517
135.83333333333334,92.56666666666666,187.5,Terong,25.424768932813947,74.89076142945441,6.14441851074823,104.6038104149236
135.83333333333334,92.56666666666666,187.5,Terong,25.32979509572217,74.71892191854639,6.139562210722657,107.45563372875739
135.83333333333334,92.56666666666666,187.5,Terong,25.782301102181087,75.370752174881,6.139203300645436,104.89878091640524
135.83333333333334,92.56666666666666,187.5,Terong,25.38910119295933,74.64552112607242,6.173567686332358,106.45815219044698
135.83333333333334,92.56666666666666,187.5,Terong,25.69741808790342,75.13408064071223,6.12328743620664,102.8248648841571
135.83333333333334,92.56666666666666,187.5,Terong,25.407349042022876,92.53674084089658,6.497242744888471,106.81702631604988
135.83333333333334,92.56666666666666,187.5,Terong,25.22207494351484,92.84591385991394,6.52513509514157,104.67313361381427
135.83333333333334,92.56666666666666,187.5,Terong,25.370706641882713,92.0891173411057,6.474170303194802,103.51597965191154
135.83333333333334,92.56666666666666,187.5,Terong,25.3735338029052,91.76268077471101,6.48629537730695,107.11856427767741
135.83333333333334,92.56666666666666,187.5,Terong,25.206096241275283,92.16462271418249,6.526829356696276,107.68532481789676
135.83333333333334,92.56666666666666,187.5,Terong,25.195692906834957,92.53472101138149,6.485178728646444,104.81776408998569
135.83333333333334,92.56666666666666,187.5,Terong,25.263385688726807,92.63701247561862,6.502709088118703,104.5496288861961
135.83333333333334,92.56666666666666,187.5,Terong,25.614546414381813,93.1518252036254,6.49856361616428,103.23146940076207
135.83333333333334,92.56666666666666,187.5,Terong,25.212502647200274,92.28143122571498,6.510537374997293,103.25010570698232
135.83333333333334,92.56666666666666,187.5,Terong,25.54585945634758,92.50585967424207,6.501841163551639,101.56638365621593
75.0,200.0,200.0,Bawang Putih,0.8338115281566664,67.54617461523371,6.535463049676272,71.5058136190363
75.0,200.0,200.0,Bawang Putih,1.1989202731290707,67.86347257255366,6.5349969907509795,70.02509025317084
75.0,200.0,200.0,Bawang Putih,0.8919304874889468,67.6377182894966,6.522524259930477,72.12240518993657
75.0,200.0,200.0,Bawang Putih,0.7852903932581013,67.91445029838616,6.490786961422,71.25869916952745
75.0,200.0,200.0,Bawang Putih,0.7022908843800475,67.40581047080047,6.48673512378886,69.44060410061083
75.0,200.0,200.0,Bawang Putih,0.9014793080008014,67.41838365719002,6.515327733229805,69.05971139649243
75.0,200.0,200.0,Bawang Putih,0.6805355124913588,66.76248408374991,6.45436853894988,72.52407944511987
75.0,200.0,200.0,Bawang Putih,0.949551997434986,66.90836091998383,6.498839899764389,69.0377579393049
75.0,200.0,200.0,Bawang Putih,0.7979424885519423,68.14375718007057,6.4781124534721855,72.9850331574841
75.0,200.0,200.0,Bawang Putih,0.8634084999249992,68.4891061900713,6.485392856377038,72.5144144337386
125.0,150.0,150.0,Bawang Putih,15.09277616085809,67.70627514959419,6.259936454401646,68.98954867903086
125.0,150.0,150.0,Bawang Putih,15.194873296679205,67.46141887832371,6.283603777127449,70.98303451858
125.0,150.0,150.0,Bawang Putih,15.464100760295954,67.60516680892229,6.227903128979098,70.54469366947114
125.0,150.0,150.0,Bawang Putih,15.633874740400815,67.05242242440096,6.21507104273198,70.73307543667057
125.0,150.0,150.0,Bawang Putih,15.560263802153116,67.91907452813285,6.271383278421782,72.9371317814145
125.0,150.0,150.0,Bawang Putih,15.326343656154345,67.91246163880604,6.253507565606766,71.32613384830069
125.0,150.0,150.0,Bawang Putih,15.25051890955198,66.69704259683694,6.27221931443083,70.85571300487992
125.0,150.0,150.0,Bawang Putih,15.660512509724823,68.07774829291311,6.2294261649096105,68.60604409358781
125.0,150.0,150.0,Bawang Putih,15.458002196517473,67.39647982109136,6.240895645420968,73.27141560497095
125.0,150.0,150.0,Bawang Putih,15.39437845527966,67.16395873096405,6.226761649042709,71.81386012455714
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.40509047373201,71.96804353137432,6.013206644156735,69.34258246832398
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.561803742916815,72.54767509757637,6.004036743991545,74.12080708245576
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.411946168097515,73.08543982540246,6.017100775547854,68.03348013965321
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.135668266505938,71.77934759719338,5.983370608316668,71.6885673162165
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.31988144213875,72.39661493726264,6.047560182483162,70.57959629577275
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.421055327578152,71.75827143681866,5.9861735740192845,71.21530171292156
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.401388758244522,72.35243934139434,6.0255030755526935,71.16263404687506
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.49560171266166,72.05665684960137,5.991427401028853,69.34204443272618
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.250274644062976,72.94694890550582,5.986970279794198,71.89354559563337
50.0,135.41666666666666,157.91666666666666,Bawang Putih,18.249786516622862,72.10198273547468,6.017160773921383,72.59841988115168
80.0,80.0,80.0,Pakcoy,25.7903120123321,85.33265663219245,6.233461323934085,49.850462714913846
80.0,80.0,80.0,Pakcoy,25.856438597520963,85.01473209728809,6.228597761585304,68.27580149213179
80.0,80.0,80.0,Pakcoy,25.963182231331405,84.9001348895323,6.30296801840494,78.10236967925749
80.0,80.0,80.0,Pakcoy,25.764588814876554,85.42223466309166,6.236833039642635,68.61203869546023
80.0,80.0,80.0,Pakcoy,25.821187815433433,84.41400876641639,6.252019746454081,52.80338798956135
80.0,80.0,80.0,Pakcoy,25.775261786607864,85.30467723278355,6.217905587678889,50.615890473056865
80.0,80.0,80.0,Pakcoy,25.828608903744986,85.00713434499735,6.2658645331767095,70.80692345229316
80.0,80.0,80.0,Pakcoy,25.628771594848,84.36980690160675,6.2311348721857245,56.97040203480726
80.0,80.0,80.0,Pakcoy,25.89117117061075,84.91291986369714,6.228359068031162,45.25971184776942
80.0,80.0,80.0,Pakcoy,25.886922015819756,84.89650661586775,6.2431236331757205,55.10811145697251
100.0,100.0,100.0,Pakcoy,29.324979427796016,72.49213731791889,5.251545426772497,159.07174394987092
100.0,100.0,100.0,Pakcoy,29.57688633953027,73.80776584391857,5.2261340698666325,157.6558233277282
100.0,100.0,100.0,Pakcoy,29.3949657744453,72.11226519786237,5.253856343721759,156.00599373822374
100.0,100.0,100.0,Pakcoy,29.38180706352603,73.01332407605722,5.247306494492329,158.89327986443706
100.0,100.0,100.0,Pakcoy,29.52917087496174,72.89413512209585,5.22371844026976,158.0710094164509
100.0,100.0,100.0,Pakcoy,29.59569513848098,72.31360262340179,5.242641826371502,158.17972590753675
100.0,100.0,100.0,Pakcoy,29.311624582716128,72.70365164683344,5.215500223543813,160.64195212661807
100.0,100.0,100.0,Pakcoy,29.58628860293863,72.22534519986135,5.2267806866955135,157.57610962620404
100.0,100.0,100.0,Pakcoy,29.63271764414119,72.53502297801997,5.236076518441921,157.35695706546187
100.0,100.0,100.0,Pakcoy,29.40347163267313,72.75661417361887,5.24559558500202,159.21974052518502
37.5,37.5,37.5,Pakcoy,27.70045795913606,84.22540696740248,3.9336774490017756,10.230155470433381
37.5,37.5,37.5,Pakcoy,28.32438830746291,84.87890444091946,3.905826190371812,2.5590012226586873
37.5,37.5,37.5,Pakcoy,27.644550802729704,85.41146686298208,3.9065746093521243,13.52284307208715
37.5,37.5,37.5,Pakcoy,28.100672714621354,84.79157815613497,3.9169155749972084,18.63612918890219
37.5,37.5,37.5,Pakcoy,27.97080831207002,85.78953809307069,3.88937776511179,11.767767567476733
37.5,37.5,37.5,Pakcoy,27.51612623961597,85.43351655219942,3.8862059978436374,0.0
37.5,37.5,37.5,Pakcoy,27.56467984792041,85.13151142289584,3.902135003240544,16.56294362453537
37.5,37.5,37.5,Pakcoy,27.711480277244206,84.62243181194711,3.8960647799586896,43.61306916323775
37.5,37.5,37.5,Pakcoy,28.07133970426378,85.05699395897528,3.90904685897777,11.386624134880648
37.5,37.5,37.5,Pakcoy,27.915727524037745,84.4225082513015,3.917301603156948,0.0
75.0,150.0,150.0,Pakcoy,15.524048860106976,97.50357078820917,6.2645420451356495,52.993794779502196
75.0,150.0,150.0,Pakcoy,15.48906794267423,97.9674430028025,6.227604698709758,54.81828418478446
75.0,150.0,150.0,Pakcoy,15.859534976533032,97.89382545191808,6.2496632736738125,53.44456412758987
75.0,150.0,150.0,Pakcoy,15.456763708640322,98.30105077974082,6.243060556469768,55.995134213848985
75.0,150.0,150.0,Pakcoy,15.610055938800553,97.64739676102181,6.259116218749302,53.87621144547827
75.0,150.0,150.0,Pakcoy,15.333531597442322,97.18557018058246,6.252286470563794,55.22855150815288
75.0,150.0,150.0,Pakcoy,15.310788800302335,97.51102591393608,6.262601216059177,54.459428795157145
75.0,150.0,150.0,Pakcoy,15.306357936861996,97.26773495898709,6.2730605394811825,54.35879449571164
75.0,150.0,150.0,Pakcoy,15.664296779278365,96.49015384221732,6.212778438617777,54.059873371302665
75.0,150.0,150.0,Pakcoy,15.748755691425547,96.74950904173727,6.246976219296181,57.10448987771386
110.0,110.0,110.0,Pakcoy,27.41996889059091,85.05588433542991,5.518836382182953,58.19098755096854
110.0,110.0,110.0,Pakcoy,27.83193787570589,84.46452108334485,5.5089344241641784,56.39237693736226
110.0,110.0,110.0,Pakcoy,27.501561994269096,85.2532580647966,5.503807363837078,52.10694416535515
110.0,110.0,110.0,Pakcoy,27.318445777991982,85.35309108825308,5.472535006224351,56.42054664375564
110.0,110.0,110.0,Pakcoy,27.697850870663828,84.75981373535984,5.510671341415786,52.61912068908182
110.0,110.0,110.0,Pakcoy,27.767404869290722,84.75698998248245,5.4904208471558995,54.20575123048067
110.0,110.0,110.0,Pakcoy,27.606472359167434,85.10689256393911,5.499109854258956,54.38348194170783
110.0,110.0,110.0,Pakcoy,27.60217724126248,84.37423824391665,5.489147218899248,56.73768918690522
110.0,110.0,110.0,Pakcoy,27.630085504009344,84.83465224011275,5.498303975847138,56.85196299280202
110.0,110.0,110.0,Pakcoy,27.217310105778157,84.33440543204497,5.483909943630975,55.879404665817155
80.5,95.5,95.5,Pakcoy,21.13922339314653,84.94149339862824,6.7631289913364085,56.93842255262592
80.5,95.5,95.5,Pakcoy,20.792305274120572,84.84472087048522,6.746082738819792,55.43650981415872
80.5,95.5,95.5,Pakcoy,20.981615910434574,84.58583904838638,6.789464820417162,53.0118109141429
80.5,95.5,95.5,Pakcoy,21.02691689292866,85.11144044828652,6.725140061347558,55.003266793826604
80.5,95.5,95.5,Pakcoy,21.26028549593214,84.91337477108485,6.775101384667135,54.43003054726031
80.5,95.5,95.5,Pakcoy,20.952749377721037,85.61456796911952,6.763757508210966,50.95340867089005
80.5,95.5,95.5,Pakcoy,20.892397606339934,84.1494707453097,6.755311419038974,56.68876467327144
80.5,95.5,95.5,Pakcoy,20.877646859233028,84.54088932429454,6.780129007037332,55.06259991287476
80.5,95.5,95.5,Pakcoy,21.10959102352662,85.61044687911925,6.748876389178094,53.10708973977065
80.5,95.5,95.5,Pakcoy,21.0391602479378,85.00264625405029,6.743792913415817,53.900995262334014
80.5,95.5,95.5,Pakcoy,18.060113590539594,84.14522836987902,7.003508322426178,54.10685087620192
80.5,95.5,95.5,Pakcoy,18.544484595147836,84.53604248993179,6.9898764144536045,54.77172164736404
80.5,95.5,95.5,Pakcoy,18.57430270062477,85.97186958773679,7.015646647638126,55.46228287257583
80.5,95.5,95.5,Pakcoy,18.160765977500823,84.39413388806835,6.999541262798504,56.63727066535862
80.5,95.5,95.5,Pakcoy,18.486864532883438,85.17258655162297,6.997025918155849,54.62415565126205
80.5,95.5,95.5,Pakcoy,18.303209385808415,85.18206066140061,7.010373796439311,54.39792864018943
80.5,95.5,95.5,Pakcoy,17.827882313996046,84.93092471712015,7.013068761988944,53.9195348725951
80.5,95.5,95.5,Pakcoy,18.401842773368877,85.86194605464922,6.999498495272341,53.13692914149352
80.5,95.5,95.5,Pakcoy,18.175366368756293,85.20282420376537,7.023720629015412,54.1148516843954
80.5,95.5,95.5,Pakcoy,18.508169131728742,84.99284361720561,6.992661118425225,54.619484988334335
75.0,200.0,200.0,Bawang Merah,19.79260081926425,97.53775111239885,6.225349437661459,77.0221025920488
75.0,200.0,200.0,Bawang Merah,19.522550989251428,96.6049188011973,6.21973209998524,78.52590728244058
